prov_code,kab_code,kec_code,full_code,nama_kecamatan
32,74,03,327403,Harjamukti
32,74,04,327404,Pekalipan
32,74,05,327405,Kesambi
32,75,01,327501,Bekasi Timur
32,75,02,327502,Bekasi Barat
32,75,03,327503,Bekasi Utara
32,75,04,327504,Bekasi Selatan
32,75,05,327505,Rawalumbu
32,75,06,327506,Medansatria (Medan Satria)
32,75,07,327507,Bantargebang (Bantar Gebang)
32,75,08,327508,Pondokgede (Pondok Gede)
32,75,09,327509,Jatiasih
32,75,10,327510,Jatisampurna (Jati Sampurna)
32,75,11,327511,Mustikajaya (Mustika Jaya)
32,75,12,327512,Pondokmelati (Pondok Melati)
32,76,01,327601,Pancoran Mas
32,76,02,327602,Cimanggis
32,76,03,327603,Sawangan
32,76,04,327604,Limo
32,76,05,327605,Sukmajaya
32,76,06,327606,Beji
32,76,07,327607,Cipayung
32,76,08,327608,Cilodong
32,76,09,327609,Cinere
32,76,10,327610,Tapos
32,76,11,327611,Bojongsari
32,77,01,327701,Cimahi Selatan
32,77,02,327702,Cimahi Tengah
32,77,03,327703,Cimahi Utara
32,78,01,327801,Cihideung
32,78,02,327802,Cipedes
32,78,03,327803,Tawang
32,78,04,327804,Indihiang
32,78,05,327805,Kawalu
32,78,06,327806,Cibeureum
32,78,07,327807,Tamansari
32,78,08,327808,Mangkubumi
32,78,09,327809,Bungursari
32,78,10,327810,Purbaratu
32,79,01,327901,Banjar
32,79,02,327902,Pataruman
32,79,03,327903,Purwaharja
32,79,04,327904,Langensari
33,01,01,330101,Kedungreja
33,01,02,330102,Kesugihan
33,01,03,330103,Adipala
33,01,04,330104,Binangun
33,01,05,330105,Nusawungu
33,01,06,330106,Kroya
33,01,07,330107,Maos
33,01,08,330108,Jeruklegi
33,01,09,330109,Kawunganten
33,01,10,330110,Gandrungmangu
33,01,11,330111,Sidareja
33,01,12,330112,Karangpucung
33,01,13,330113,Cimanggu
33,01,14,330114,Majenang
33,01,15,330115,Wanareja
33,01,16,330116,Dayeuhluhur
33,01,17,330117,Sampang
33,01,18,330118,Cipari
33,01,19,330119,Patimuan
33,01,20,330120,Bantarsari
33,01,21,330121,Cilacap Selatan
33,01,22,330122,Cilacap Tengah
33,01,23,330123,Cilacap Utara
33,01,24,330124,Kampung Laut
33,02,01,330201,Lumbir
33,02,02,330202,Wangon
33,02,03,330203,Jatilawang
33,02,04,330204,Rawalo
33,02,05,330205,Kebasen
33,02,06,330206,Kemranjen
33,02,07,330207,Sumpiuh
33,02,08,330208,Tambak
33,02,09,330209,Somagede
33,02,10,330210,Kalibagor
33,02,11,330211,Banyumas
33,02,12,330212,Patikraja
33,02,13,330213,Purwojati
33,02,14,330214,Ajibarang
33,02,15,330215,Gumelar
33,02,16,330216,Pekuncen
33,02,17,330217,Cilongok
33,02,18,330218,Karanglewas
33,02,19,330219,Sokaraja
33,02,20,330220,Kembaran
33,02,21,330221,Sumbang
33,02,22,330222,Baturraden (Baturaden)
33,02,23,330223,Kedungbanteng (Kedung Banteng)
33,02,24,330224,Purwokerto Selatan
33,02,25,330225,Purwokerto Barat
33,02,26,330226,Purwokerto Timur
33,02,27,330227,Purwokerto Utara
33,03,01,330301,Kemangkon
33,03,02,330302,Bukateja
33,03,03,330303,Kejobong
33,03,04,330304,Kaligondang
33,03,05,330305,Purbalingga
33,03,06,330306,Kalimanah
33,03,07,330307,Kutasari
33,03,08,330308,Mrebet
33,03,09,330309,Bobotsari
33,03,10,330310,Karangreja
33,03,11,330311,Karanganyar
33,03,12,330312,Karangmoncol
33,03,13,330313,Rembang
33,03,14,330314,Bojongsari
33,03,15,330315,Padamara
33,03,16,330316,Pengadegan
33,03,17,330317,Karangjambu
33,03,18,330318,Kertanegara
33,04,01,330401,Susukan
33,04,02,330402,Purworeja Klampok (Purworejo Klampok)
33,04,03,330403,Mandiraja
33,04,04,330404,Purwanegara (Purwonegoro)
33,04,05,330405,Bawang
33,04,06,330406,Banjarnegara
33,04,07,330407,Sigaluh
33,04,08,330408,Madukara
33,04,09,330409,Banjarmangu
33,04,10,330410,Wanadadi (Wonodadi)
33,04,11,330411,Rakit
33,04,12,330412,Punggelan
33,04,13,330413,Karangkobar
33,04,14,330414,Pagentan
33,04,15,330415,Pejawaran
33,04,16,330416,Batur
33,04,17,330417,Wanayasa
33,04,18,330418,Kalibening
33,04,19,330419,Pandanarum
33,04,20,330420,Pagedongan
33,05,01,330501,Ayah
33,05,02,330502,Buayan
33,05,03,330503,Puring
33,05,04,330504,Petanahan
33,05,05,330505,Klirong
33,05,06,330506,Buluspesantren
33,05,07,330507,Ambal
33,05,08,330508,Mirit
33,05,09,330509,Prembun
33,05,10,330510,Kutowinangun
33,05,11,330511,Alian (Aliyan)
33,05,12,330512,Kebumen
33,05,13,330513,Pejagoan
33,05,14,330514,Sruweng
33,05,15,330515,Adimulyo
33,05,16,330516,Kuwarasan
33,05,17,330517,Rowokele
33,05,18,330518,Sempor
33,05,19,330519,Gombong
33,05,20,330520,Karanganyar
33,05,21,330521,Karanggayam
33,05,22,330522,Sadang
33,05,23,330523,Bonorowo
33,05,24,330524,Padureso
33,05,25,330525,Poncowarno
33,05,26,330526,Karangsambung
33,06,01,330601,Grabag
33,06,02,330602,Ngombol
33,06,03,330603,Purwodadi
33,06,04,330604,Bagelen
33,06,05,330605,Kaligesing
33,06,06,330606,Purworejo
33,06,07,330607,Banyuurip
33,06,08,330608,Bayan
33,06,09,330609,Kutoarjo
33,06,10,330610,Butuh
33,06,11,330611,Pituruh
33,06,12,330612,Kemiri
33,06,13,330613,Bruno
33,06,14,330614,Gebang
33,06,15,330615,Loano
33,06,16,330616,Bener
33,07,01,330701,Wadaslintang
33,07,02,330702,Kepil
33,07,03,330703,Sapuran
33,07,04,330704,Kaliwiro
33,07,05,330705,Leksono
33,07,06,330706,Selomerto
33,07,07,330707,Kalikajar
33,07,08,330708,Kertek
33,07,09,330709,Wonosobo
33,07,10,330710,Watumalang
33,07,11,330711,Mojotengah
33,07,12,330712,Garung
33,07,13,330713,Kejajar
33,07,14,330714,Sukoharjo
33,07,15,330715,Kalibawang
33,08,01,330801,Salaman
33,08,02,330802,Borobudur
33,08,03,330803,Ngluwar
33,08,04,330804,Salam
33,08,05,330805,Srumbung
33,08,06,330806,Dukun
33,08,07,330807,Sawangan
33,08,08,330808,Muntilan
33,08,09,330809,Mungkid
33,08,10,330810,Mertoyudan
33,08,11,330811,Tempuran
33,08,12,330812,Kajoran
33,08,13,330813,Kaliangkrik
33,08,14,330814,Bandongan
33,08,15,330815,Candimulyo
33,08,16,330816,Pakis
33,08,17,330817,Ngablak
33,08,18,330818,Grabag
33,08,19,330819,Tegalrejo
33,08,20,330820,Secang
33,08,21,330821,Windusari
33,09,01,330901,Selo
33,09,02,330902,Ampel
33,09,03,330903,Cepogo
33,09,04,330904,Musuk
33,09,05,330905,Boyolali
33,09,06,330906,Mojosongo
33,09,07,330907,Teras
33,09,08,330908,Sawit
33,09,09,330909,Banyudono
33,09,10,330910,Sambi
33,09,11,330911,Ngemplak
33,09,12,330912,Nogosari
33,09,13,330913,Simo
33,09,14,330914,Karanggede
33,09,15,330915,Klego
33,09,16,330916,Andong
33,09,17,330917,Kemusu
33,09,18,330918,Wonosegoro
33,09,19,330919,Juwangi
33,09,20,330920,Gladagsari
33,09,21,330921,Tamansari
33,09,22,330922,Wonosamodro
33,10,01,331001,Prambanan
33,10,02,331002,Gantiwarno
33,10,03,331003,Wedi
33,10,04,331004,Bayat
33,10,05,331005,Cawas
33,10,06,331006,Trucuk
33,10,07,331007,Kebonarum
33,10,08,331008,Jogonalan
33,10,09,331009,Manisrenggo
33,10,10,331010,Karangnongko
33,10,11,331011,Ceper
33,10,12,331012,Pedan
33,10,13,331013,Karangdowo
33,10,14,331014,Juwiring
33,10,15,331015,Wonosari
33,10,16,331016,Delanggu
33,10,17,331017,Polanharjo
33,10,18,331018,Karanganom
33,10,19,331019,Tulung
33,10,20,331020,Jatinom
33,10,21,331021,Kemalang
33,10,22,331022,Ngawen
33,10,23,331023,Kalikotes
33,10,24,331024,Klaten Utara
33,10,25,331025,Klaten Tengah
33,10,26,331026,Klaten Selatan
33,11,01,331101,Weru
33,11,02,331102,Bulu
33,11,03,331103,Tawangsari
33,11,04,331104,Sukoharjo
33,11,05,331105,Nguter
33,11,06,331106,Bendosari
33,11,07,331107,Polokarto
33,11,08,331108,Mojolaban
33,11,09,331109,Grogol
33,11,10,331110,Baki
33,11,11,331111,Gatak
33,11,12,331112,Kartasura
33,12,01,331201,Pracimantoro
33,12,02,331202,Giritontro
33,12,03,331203,Giriwoyo
33,12,04,331204,Batuwarno
33,12,05,331205,Tirtomoyo
33,12,06,331206,Nguntoronadi
33,12,07,331207,Baturetno
33,12,08,331208,Eromoko
33,12,09,331209,Wuryantoro
33,12,10,331210,Manyaran
33,12,11,331211,Selogiri
33,12,12,331212,Wonogiri
33,12,13,331213,Ngadirojo
33,12,14,331214,Sidoharjo
33,12,15,331215,Jatiroto
33,12,16,331216,Kismantoro
33,12,17,331217,Purwantoro
33,12,18,331218,Bulukerto
33,12,19,331219,Slogohimo
33,12,20,331220,Jatisrono
33,12,21,331221,Jatipurno
33,12,22,331222,Girimarto
33,12,23,331223,Karangtengah
33,12,24,331224,Paranggupito
33,12,25,331225,Puhpelem
33,13,01,331301,Jatipuro
33,13,02,331302,Jatiyoso
33,13,03,331303,Jumapolo
33,13,04,331304,Jumantono
33,13,05,331305,Matesih
33,13,06,331306,Tawangmangu
33,13,07,331307,Ngargoyoso
33,13,08,331308,Karangpandan
33,13,09,331309,Karanganyar
33,13,10,331310,Tasikmadu
33,13,11,331311,Jaten
33,13,12,331312,Colomadu
33,13,13,331313,Gondangrejo
33,13,14,331314,Kebakkramat
33,13,15,331315,Mojogedang
33,13,16,331316,Kerjo
33,13,17,331317,Jenawi
33,14,01,331401,Kalijambe
33,14,02,331402,Plupuh
33,14,03,331403,Masaran
33,14,04,331404,Kedawung
33,14,05,331405,Sambirejo
33,14,06,331406,Gondang
33,14,07,331407,Sambungmacan (Sambung Macan)
33,14,08,331408,Ngrampal
33,14,09,331409,Karangmalang
33,14,10,331410,Sragen
33,14,11,331411,Sidoharjo
33,14,12,331412,Tanon
33,14,13,331413,Gemolong
33,14,14,331414,Miri
33,14,15,331415,Sumberlawang
33,14,16,331416,Mondokan
33,14,17,331417,Sukodono
33,14,18,331418,Gesi
33,14,19,331419,Tangen
33,14,20,331420,Jenar
33,15,01,331501,Kedungjati
33,15,02,331502,Karangrayung
33,15,03,331503,Penawangan
33,15,04,331504,Toroh
33,15,05,331505,Geyer
33,15,06,331506,Pulokulon
33,15,07,331507,Kradenan
33,15,08,331508,Gabus
33,15,09,331509,Ngaringan
33,15,10,331510,Wirosari
33,15,11,331511,Tawangharjo
33,15,12,331512,Grobogan
33,15,13,331513,Purwodadi
33,15,14,331514,Brati
33,15,15,331515,Klambu
33,15,16,331516,Godong
33,15,17,331517,Gubug
33,15,18,331518,Tegowanu
33,15,19,331519,Tanggungharjo
33,16,01,331601,Jati
33,16,02,331602,Randublatung
33,16,03,331603,Kradenan
33,16,04,331604,Kedungtuban
33,16,05,331605,Cepu
33,16,06,331606,Sambong
33,16,07,331607,Jiken
33,16,08,331608,Jepon
33,16,09,331609,Blora (Blora kota)
33,16,10,331610,Tunjungan
33,16,11,331611,Banjarejo
33,16,12,331612,Ngawen
33,16,13,331613,Kunduran
33,16,14,331614,Todanan
33,16,15,331615,Bogorejo
33,16,16,331616,Japah
33,17,01,331701,Sumber
33,17,02,331702,Bulu
33,17,03,331703,Gunem
33,17,04,331704,Sale
33,17,05,331705,Sarang
33,17,06,331706,Sedan
33,17,07,331707,Pamotan
33,17,08,331708,Sulang
33,17,09,331709,Kaliori
33,17,10,331710,Rembang
33,17,11,331711,Pancur
33,17,12,331712,Kragan
33,17,13,331713,Sluke
33,17,14,331714,Lasem
33,18,01,331801,Sukolilo
33,18,02,331802,Kayen
33,18,03,331803,Tambakromo
33,18,04,331804,Winong
33,18,05,331805,Pucakwangi
33,18,06,331806,Jaken
33,18,07,331807,Batangan
33,18,08,331808,Juwana
33,18,09,331809,Jakenan
33,18,10,331810,Pati
33,18,11,331811,Gabus
33,18,12,331812,Margorejo
33,18,13,331813,Gembong
33,18,14,331814,Tlogowungu
33,18,15,331815,Wedarijaksa
33,18,16,331816,Margoyoso
33,18,17,331817,Gunungwungkal
33,18,18,331818,Cluwak
33,18,19,331819,Tayu
33,18,20,331820,Dukuhseti
33,18,21,331821,Trangkil
33,19,01,331901,Kaliwungu
33,19,02,331902,Kota Kudus (Kudus Kota)
33,19,03,331903,Jati
33,19,04,331904,Undaan
33,19,05,331905,Mejobo
33,19,06,331906,Jekulo
33,19,07,331907,Bae
33,19,08,331908,Gebog
33,19,09,331909,Dawe
33,20,01,332001,Kedung
33,20,02,332002,Pecangaan
33,20,03,332003,Welahan
33,20,04,332004,Mayong
33,20,05,332005,Batealit
33,20,06,332006,Jepara
33,20,07,332007,Mlonggo
33,20,08,332008,Bangsri
33,20,09,332009,Keling
33,20,10,332010,Karimunjawa (Karimun Jawa)
33,20,11,332011,Tahunan
33,20,12,332012,Nalumsari
33,20,13,332013,Kalinyamatan
33,20,14,332014,Kembang
33,20,15,332015,Pakis Aji
33,20,16,332016,Donorojo
33,21,01,332101,Mranggen
33,21,02,332102,Karangawen
33,21,03,332103,Guntur
33,21,04,332104,Sayung
33,21,05,332105,Karangtengah (Karang Tengah)
33,21,06,332106,Wonosalam
33,21,07,332107,Dempet
33,21,08,332108,Gajah
33,21,09,332109,Karanganyar
33,21,10,332110,Mijen
33,21,11,332111,Demak
33,21,12,332112,Bonang
33,21,13,332113,Wedung
33,21,14,332114,Kebonagung
33,22,01,332201,Getasan
33,22,02,332202,Tengaran
33,22,03,332203,Susukan
33,22,04,332204,Suruh
33,22,05,332205,Pabelan
33,22,06,332206,Tuntang
33,22,07,332207,Banyubiru
33,22,08,332208,Jambu
33,22,09,332209,Sumowono
33,22,10,332210,Ambarawa
33,22,11,332211,Bawen
33,22,12,332212,Bringin
33,22,13,332213,Bergas
33,22,15,332215,Pringapus
33,22,16,332216,Bancak
33,22,17,332217,Kaliwungu
33,22,18,332218,Ungaran Barat
33,22,19,332219,Ungaran Timur
33,22,20,332220,Bandungan
33,23,01,332301,Bulu
33,23,02,332302,Tembarak
33,23,03,332303,Temanggung
33,23,04,332304,Pringsurat
33,23,05,332305,Kaloran
33,23,06,332306,Kandangan
33,23,07,332307,Kedu
33,23,08,332308,Parakan
33,23,09,332309,Ngadirejo
33,23,10,332310,Jumo
33,23,11,332311,Tretep
33,23,12,332312,Candiroto
33,23,13,332313,Kranggan
33,23,14,332314,Tlogomulyo
33,23,15,332315,Selopampang
33,23,16,332316,Bansari
33,23,17,332317,Kledung
33,23,18,332318,Bejen
33,23,19,332319,Wonoboyo
33,23,20,332320,Gemawang
33,24,01,332401,Plantungan
33,24,02,332402,Pageruyung (Pagerruyung)
33,24,03,332403,Sukorejo
33,24,04,332404,Patean
33,24,05,332405,Singorojo
33,24,06,332406,Limbangan
33,24,07,332407,Boja
33,24,08,332408,Kaliwungu
33,24,09,332409,Brangsong
33,24,10,332410,Pegandon
33,24,11,332411,Gemuh
33,24,12,332412,Weleri
33,24,13,332413,Cepiring
33,24,14,332414,Patebon
33,24,15,332415,Kendal
33,24,16,332416,Rowosari
33,24,17,332417,Kangkung
33,24,18,332418,Ringinarum
33,24,19,332419,Ngampel
33,24,20,332420,Kaliwungu Selatan
33,25,01,332501,Wonotunggal
33,25,02,332502,Bandar
33,25,03,332503,Blado
33,25,04,332504,Reban
33,25,05,332505,Bawang
33,25,06,332506,Tersono
33,25,07,332507,Gringsing
33,25,08,332508,Limpung
33,25,09,332509,Subah
33,25,10,332510,Tulis
33,25,11,332511,Batang
33,25,12,332512,Warungasem
33,25,13,332513,Kandeman
33,25,14,332514,Pecalungan
33,25,15,332515,Banyuputih
33,26,01,332601,Kandangserang
33,26,02,332602,Paninggaran
33,26,03,332603,Lebakbarang
33,26,04,332604,Petungkriyono (Petungkriono)
33,26,05,332605,Talun
33,26,06,332606,Doro
33,26,07,332607,Karanganyar
33,26,08,332608,Kajen
33,26,09,332609,Kesesi
33,26,10,332610,Sragi
33,26,11,332611,Bojong
33,26,12,332612,Wonopringgo
33,26,13,332613,Kedungwuni
33,26,14,332614,Buaran
33,26,15,332615,Tirto
33,26,16,332616,Wiradesa
33,26,17,332617,Siwalan
33,26,18,332618,Karangdadap
33,26,19,332619,Wonokerto
33,27,01,332701,Moga
33,27,02,332702,Pulosari
33,27,03,332703,Belik
33,27,04,332704,Watukumpul
33,27,05,332705,Bodeh
33,27,06,332706,Bantarbolang
33,27,07,332707,Randudongkal
33,27,08,332708,Pemalang
33,27,09,332709,Taman
33,27,10,332710,Petarukan
33,27,11,332711,Ampelgading
33,27,12,332712,Comal
33,27,13,332713,Ulujami
33,27,14,332714,Warungpring
33,28,01,332801,Margasari
33,28,02,332802,Bumijawa
33,28,03,332803,Bojong
33,28,04,332804,Balapulang
33,28,05,332805,Pagerbarang
33,28,06,332806,Lebaksiu
33,28,07,332807,Jatinegara
33,28,08,332808,Kedungbanteng (Kedung Banteng)
33,28,09,332809,Pangkah
33,28,10,332810,Slawi
33,28,11,332811,Adiwerna
33,28,12,332812,Talang
33,28,13,332813,Dukuhturi
33,28,14,332814,Tarub
33,28,15,332815,Kramat
33,28,16,332816,Suradadi (Surodadi)
33,28,17,332817,Warureja (Warurejo)
33,28,18,332818,Dukuhwaru
33,29,01,332901,Salem
33,29,02,332902,Bantarkawung
33,29,03,332903,Bumiayu
33,29,04,332904,Paguyangan
33,29,05,332905,Sirampog
33,29,06,332906,Tonjong
33,29,07,332907,Jatibarang
33,29,08,332908,Wanasari
33,29,09,332909,Brebes
33,29,10,332910,Songgom
33,29,11,332911,Kersana
33,29,12,332912,Losari
33,29,13,332913,Tanjung
33,29,14,332914,Bulakamba
33,29,15,332915,Larangan
33,29,16,332916,Ketanggungan
33,29,17,332917,Banjarharjo
33,71,01,337101,Magelang Selatan
33,71,02,337102,Magelang Utara
33,71,03,337103,Magelang Tengah
33,72,01,337201,Laweyan
33,72,02,337202,Serengan
33,72,03,337203,Pasar Kliwon
33,72,04,337204,Jebres
33,72,05,337205,Banjarsari
33,73,01,337301,Sidorejo
33,73,02,337302,Tingkir
33,73,03,337303,Argomulyo
33,73,04,337304,Sidomukti
33,74,01,337401,Semarang Tengah
33,74,02,337402,Semarang Utara
